id,common_name,scientific_name,date,time,count,longitude,latitude,location,observer,group_name,date_only
370927151,Biguttulus-group,Chorthippus biguttulus-group,2025-08-26,15:28,1,4.892789125442505,52.448797570364135,Oostzaan - Het Twiske - De Blokken,Tineke Prins,Locusts_and_Crickets,2025-08-26
370926861,Field Grasshopper,Chorthippus brunneus,2025-08-26,15:23,1,4.892928600311279,52.44864063635249,Oostzaan - Het Twiske - De Blokken,Tineke Prins,Locusts_and_Crickets,2025-08-26
370955137,Lesser Marsh Grasshopper,Chorthippus albomarginatus,2025-08-26,12:01,1,4.983787536621094,52.374168395996094,Waterland - Durgerdammerdijk,Colin Aalbers,Locusts_and_Crickets,2025-08-26
370633717,Great Green Bush-cricket,Tettigonia viridissima,2025-08-26,20:15,2,4.982980251312256,52.47958755493164,Purmerend - Polder de Purmer - Zuid,Kerstin Monsanto,Locusts_and_Crickets,2025-08-26
370419847,Short-winged Cone-head,Conocephalus dorsalis,2025-08-26,11:46,1,4.896895,52.4501783,Oostzaan - Het Twiske - De Blokken,Petra Lodewijk,Locusts_and_Crickets,2025-08-26
370503425,Southern Oak Bush-cricket,Meconema meridionale,2025-08-26,19:12,1,5.036391666666667,52.22892,Vreeland,Egge-Jan Pollé,Locusts_and_Crickets,2025-08-26
370478610,Great Green Bush-cricket,Tettigonia viridissima,2025-08-26,16:49,1,4.787758799722222,52.2367069,De Kwakel - Buitengebied,D. W.,Locusts_and_Crickets,2025-08-26
370449991,Great Green Bush-cricket,Tettigonia viridissima,2025-08-26,14:17,1,4.8971933,52.4630733,Oostzaan - Het Twiske - Twiske Noord,Petra Lodewijk,Locusts_and_Crickets,2025-08-26
370429762,Great Green Bush-cricket,Tettigonia viridissima,2025-08-26,12:36,1,4.8535193,52.3247549,Amsterdamse Bos - Kleine Kinderbad,Benjamin,Locusts_and_Crickets,2025-08-26
370418377,Oak Bush-cricket,Meconema thalassinum,2025-08-26,11:37,1,4.839817928154804,52.375946044921875,Amsterdam - Erasmusgracht,Anneke,Locusts_and_Crickets,2025-08-26
370409114,Speckled Bush-cricket,Leptophyes punctatissima,2025-08-26,10:18,1,5.066241666666667,52.329345,Muiden,nikkel5,Locusts_and_Crickets,2025-08-26
370921942,Small Copper,Lycaena phlaeas,2025-08-26,15:53,1,4.896361827850342,52.446750845390106,Oostzaan - Het Twiske - De Blokken,Tineke Prins,Butterflies,2025-08-26
370461874,Comma,Polygonia c-album,2025-08-26,15:17,1,4.96041614423804,52.48161866651013,Purmerend - Purmerbos,Peter Mudde,Butterflies,2025-08-26
370806002,Small Copper,Lycaena phlaeas,2025-08-26,13:51,2,4.718314643946578,52.46110301900848,Assendelft - Assendelver Zuiderpolder - West,Susan,Butterflies,2025-08-26
370806068,Map,Araschnia levana,2025-08-26,15:37,2,4.72509909512619,52.46076583940289,Assendelft - Assendelver Zuiderpolder - West,Susan,Butterflies,2025-08-26
370806061,Map,Araschnia levana,2025-08-26,15:22,1,4.719298719545429,52.4624074775046,Assendelft - Assendelver Zuiderpolder - West,Susan,Butterflies,2025-08-26
370763149,Large White,Pieris brassicae,2025-08-26,14:52,1,4.920599944894128,52.4308892945316,Landsmeer,rené alkema,Butterflies,2025-08-26
370743636,Clouded Yellow,Colias crocea,2025-08-26,13:48,1,5.0092113,52.38303035,Waterland - Polder IJdoorn,Els Velzing,Butterflies,2025-08-26
370741246,Clouded Yellow,Colias crocea,2025-08-26,12:29,1,5.00791311,52.38261779,Waterland - Polder IJdoorn,Els Velzing,Butterflies,2025-08-26
370741212,Common Blue,Polyommatus icarus,2025-08-26,12:29,1,5.00791311,52.38261779,Waterland - Polder IJdoorn,Els Velzing,Butterflies,2025-08-26
370707882,Small Copper,Lycaena phlaeas,2025-08-26,15:53,1,4.896361827850342,52.446750845390106,Oostzaan - Het Twiske - De Blokken,Agnes Noordermeer,Butterflies,2025-08-26
370706841,Common Blue,Polyommatus icarus,2025-08-26,14:53,1,4.892821311950684,52.448490240733314,Oostzaan - Het Twiske - De Blokken,Agnes Noordermeer,Butterflies,2025-08-26
370706751,Peacock,Aglais io,2025-08-26,14:43,1,4.894130229949951,52.44707780464407,Oostzaan - Het Twiske - De Blokken,Agnes Noordermeer,Butterflies,2025-08-26
370705774,Clouded Yellow,Colias crocea,2025-08-26,14:10,1,4.894366264343262,52.44583534656791,Oostzaan - Het Twiske - De Blokken,Agnes Noordermeer,Butterflies,2025-08-26
370668758,Clouded Yellow,Colias crocea,2025-08-26,14:04,1,4.894144535173837,52.44584123198822,Oostzaan - Het Twiske - De Blokken,Tineke Prins,Butterflies,2025-08-26
370452030,Julia Heliconian,Dryas iulia,2025-08-26,14:26,1,4.902211666666666,52.369121666666665,Amsterdam - Centrum,Lander Hoste,Butterflies,2025-08-26
370563855,Map,Araschnia levana,2025-08-26,13:32,1,5.087620258331299,52.29792785644531,Weesp - Nieuwe Keverdijkse Polder - Natuurontwikkeling Naardermeer,Hans van Oosterhout,Butterflies,2025-08-26
370504693,Clouded Yellow,Colias crocea,2025-08-26,14:04,1,4.894144535173837,52.44584123198822,Oostzaan - Het Twiske - De Blokken,Bart van der Woude,Butterflies,2025-08-26
370527428,Speckled Wood,Pararge aegeria,2025-08-26,11:55,2,4.992064476013184,52.30693054199219,Amsterdam - Gaasperpark,Pim Julsing,Butterflies,2025-08-26
370527408,Red Admiral,Vanessa atalanta,2025-08-26,12:03,1,4.996508121490479,52.30941009521485,Amsterdam - Gaasperpark,Pim Julsing,Butterflies,2025-08-26
370504236,Green-veined White,Pieris napi,2025-08-26,13:21,2,4.879912734140817,52.44991505514851,Oostzaan - Het Twiske - Twiske Zuidwest,Bart van der Woude,Butterflies,2025-08-26
370504027,Red Admiral,Vanessa atalanta,2025-08-26,13:16,4,4.879192114094622,52.449561307925336,Oostzaan - Het Twiske - Twiske Zuidwest,Bart van der Woude,Butterflies,2025-08-26
370503909,Peacock,Aglais io,2025-08-26,13:11,1,4.878956,52.449535,Oostzaan - Het Twiske - Twiske Zuidwest,Bart van der Woude,Butterflies,2025-08-26
370503808,Comma,Polygonia c-album,2025-08-26,13:11,1,4.878956079701311,52.44953515274908,Oostzaan - Het Twiske - Twiske Zuidwest,Bart van der Woude,Butterflies,2025-08-26
370500951,Small White,Pieris rapae,2025-08-26,18:59,1,4.814678972222222,52.230116,Uithoorn,SK,Butterflies,2025-08-26
